ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2022;9;1454;3;F;1;8;1;;;;;;;;
2022;9;1454;3;F;1;9;1;6464894;1916;7171374;1916;8310238;2264;9217457;2264
2022;9;1454;3;F;2;1;1;32361825;1161;33574976;1161;32151241;1161;33379066;1161
2022;9;1454;3;F;2;2;1;101748312;9062;111507391;9062;103198437;9095;110083388;9095
2022;9;1454;3;F;2;3;1;5535179;968;5953082;968;5513707;968;6024999;968
2022;9;1454;3;F;2;4;1;;;;;;;;
2022;9;1454;3;F;2;5;1;;;;;;;;
2022;9;1454;3;F;2;6;1;;;;;;;;
2022;9;1454;3;F;2;7;1;219225944;40132;247278139;40132;243632276;43221;274173749;43221
2022;9;1454;3;F;2;8;1;32844938;5844;37798786;5844;30737825;5412;34332814;5412
2022;9;1454;3;F;2;9;1;148121790;31347;166210254;31347;157998777;33314;177513029;33314
2022;9;1455;3;N;1;1;1;15364935;387;15747019;387;15364935;387;15751407;387
2022;9;1455;3;N;1;2;1;67020736;4128;69554565;4128;64317039;4147;66839189;4147
2022;9;1455;3;N;1;3;1;8310518;1413;9000088;1440;8205590;1451;8916426;1479
2022;9;1455;3;N;1;4;1;37262051;4818;39654977;4831;35548773;4573;37765691;4573
2022;9;1455;3;N;1;5;1;;;;;;;;
2022;9;1455;3;N;1;6;1;40002185;7463;43130311;7565;41707428;7637;44805823;7715
2022;9;1455;3;N;1;7;1;;;;;;;;
2022;9;1455;3;N;1;8;1;4568702;1213;5018381;1248;4655866;1200;5053779;1228
2022;9;1455;3;N;1;9;1;940000;264;1017725;264;720000;194;772224;194
2022;9;1455;3;N;2;1;1;105226267;1548;106438304;1548;105226267;1548;106451915;1548
2022;9;1455;3;N;2;2;1;85029513;5708;89647464;5730;84666575;5779;89276718;5803
2022;9;1455;3;N;2;3;1;126447459;21408;136231259;21638;124887532;20834;134453819;21077
2022;9;1455;3;N;2;4;1;50446297;7340;55173199;7528;53414663;6934;57386897;7050
2022;9;1455;3;N;2;5;1;;;;;;;;
2022;9;1455;3;N;2;6;1;72618184;13603;78416567;13851;73949983;13603;79490136;13791
2022;9;1455;3;N;2;7;1;;;;;;;;
2022;9;1455;3;N;2;8;1;84045244;21414;91607791;21772;82190639;20943;89176263;21236
2022;9;1455;3;N;2;9;1;2764525;710;2947774;717;3106191;774;3294802;781
2022;9;1879;3;H;1;1;5;;;;;;;;
2022;9;1879;3;H;1;2;5;276458613;22497;309490911;22512;258572331;21731;292357776;21848
2022;9;1879;3;H;1;3;5;128131973;19975;153638572;20325;120651540;18048;146810718;18579
2022;9;1879;3;H;1;4;5;134895193;28130;170370001;29129;125682945;25313;162210659;26464
2022;9;1879;3;H;1;5;5;;;;;;;;
2022;9;1879;3;H;1;6;5;;;;;;;;
2022;9;1879;3;H;1;7;5;2069957;560;2720924;560;3182183;852;4294051;904
2022;9;1879;3;H;1;8;5;488614;105;777323;130;488614;105;777323;130
2022;9;1879;3;H;1;9;5;7851321;2102;10076146;2136;8568850;2196;11091215;2232
2022;9;1879;3;H;2;1;5;;;;;;;;
2022;9;1879;3;H;2;2;5;491053266;39262;548526975;39357;456204425;35479;510196741;35489
2022;9;1879;3;H;2;3;5;215700115;29429;262418787;30840;210429157;27435;256140601;28706
2022;9;1879;3;H;2;4;5;53704194;9817;66743038;10178;49423855;8794;63576308;9400
2022;9;1879;3;H;2;5;5;;;;;;;;
2022;9;1879;3;H;2;6;5;;;;;;;;
2022;9;1879;3;H;2;7;5;6517823;1724;8596427;1782;6454704;1639;8534162;1695
2022;9;1879;3;H;2;8;5;124617483;26715;167700646;29708;118752222;24453;163440475;27912
2022;9;1879;3;H;2;9;5;75969826;20419;103237229;21854;79560160;20578;106841326;21701
2022;9;1695;3;F;1;1;2;;;;;;;;
2022;9;1695;3;F;1;2;2;5067000;964;6538647;964;5270990;926;6782736;926
2022;9;1695;3;F;1;3;2;;;;;;;;
2022;9;1695;3;F;1;4;2;2780000;964;3673452;964;2035334;681;2693347;681
2022;9;1695;3;F;1;5;2;;;;;;;;
2022;9;1695;3;F;1;6;2;;;;;;;;
2022;9;1695;3;F;1;7;2;1419189;260;2601383;380;1425680;260;2365300;380
2022;9;1695;3;F;1;8;2;;;;;;;;
2022;9;1695;3;F;1;9;2;373596;115;812343;157;357602;109;739839;148
2022;9;1695;3;F;2;1;2;11930500;579;13954843;579;11930500;579;13706538;579
2022;9;1695;3;F;2;2;2;36648612;4931;47064831;4931;39456362;4995;50190599;4995
2022;9;1695;3;F;2;3;2;29076597;5901;37508134;5918;28445823;5567;37045332;5621
2022;9;1695;3;F;2;4;2;9684976;2700;13072373;2791;9208849;2642;13513556;2722
2022;9;1695;3;F;2;5;2;;;;;;;;
2022;9;1695;3;F;2;6;2;;;;;;;;
2022;9;1695;3;F;2;7;2;79270189;19659;98751854;19762;83652078;21439;104095750;21525
2022;9;1695;3;F;2;8;2;22920346;6409;30052104;6447;22610624;6242;29477630;6293
2022;9;1695;3;F;2;9;2;87465498;27964;99446576;28130;87191173;27990;99589213;28176
2022;9;1458;3;C;1;1;1;5853312;194;6351998;194;5853312;194;6354377;194
2022;9;1458;3;C;1;2;1;14108918;1332;15437515;1332;12784995;1164;14019720;1164
2022;9;1458;3;C;1;3;1;3848064;776;4292027;780;3848064;776;4289287;776
2022;9;1458;3;C;1;4;1;6225479;1358;8078179;1477;7043769;1596;8908925;1714
2022;9;1458;3;C;1;5;1;;;;;;;;
2022;9;1458;3;C;1;6;1;;;;;;;;
2022;9;1458;3;C;1;7;1;;;;;;;;
2022;9;1458;3;C;1;8;1;4016707;1177;5431338;1255;4396526;1221;5865657;1314
2022;9;1458;3;C;1;9;1;7264854;2062;9525006;2197;7441106;2050;9535341;2154
2022;9;1458;3;C;2;1;1;24100944;582;24884635;582;24975454;582;25804293;582
2022;9;1458;3;C;2;2;1;17875937;1746;19636609;1746;17929737;1617;19805013;1617
2022;9;1458;3;C;2;3;1;9496439;1642;14726382;2081;9980649;1739;13173832;1900
2022;9;1458;3;C;2;4;1;13100799;2528;16479631;2733;13860335;2716;17457748;2948
2022;9;1458;3;C;2;5;1;;;;;;;;
2022;9;1458;3;C;2;6;1;939983;194;1273482;194;939983;194;1282920;194
2022;9;1458;3;C;2;7;1;9811072;1763;13375968;2030;10641401;2004;13357102;2146
2022;9;1458;3;C;2;8;1;39343849;9882;55270552;11243;39337057;9991;54247295;11159
2022;9;1458;3;C;2;9;1;7698054;2275;10407772;2537;7622583;2178;9978961;2360
2022;9;1459;2;K;1;1;3;4679350;183;4988787;183;4679350;183;5022947;183
2022;9;1459;2;K;1;2;3;4214329;183;4590140;183;4214329;183;4625127;183
2022;9;1459;2;K;1;3;3;;;;;;;;
2022;9;1459;2;K;1;4;3;1608013;183;1855386;183;1608013;183;1895236;183
2022;9;1459;2;K;1;5;3;;;;;;;;
2022;9;1459;2;K;1;6;3;;;;;;;;
2022;9;1459;2;K;1;7;3;;;;;;;;
2022;9;1459;2;K;1;8;3;;;;;;;;
2022;9;1459;2;K;1;9;3;;;;;;;;
2022;9;1459;2;K;2;1;3;23038844;366;23657718;366;23038844;366;23724438;366
2022;9;1459;2;K;2;2;3;8354719;549;9170527;549;8354719;549;9276575;549
2022;9;1459;2;K;2;3;3;;;;;;;;
2022;9;1459;2;K;2;4;3;;;;;;;;
2022;9;1459;2;K;2;5;3;;;;;;;;
2022;9;1459;2;K;2;6;3;;;;;;;;
2022;9;1459;2;K;2;7;3;;;;;;;;
2022;9;1459;2;K;2;8;3;;;;;;;;
2022;9;1459;2;K;2;9;3;;;;;;;;
2022;9;1461;1;K;1;1;3;28967818;581;29858944;581;28968520;581;29833228;581
2022;9;1461;1;K;1;2;3;176692786;10752;191010395;10752;179476185;11003;193610691;11003
2022;9;1461;1;K;1;3;3;;;;;;;;
2022;9;1461;1;K;1;4;3;432168;95;524379;95;448762;100;536009;100
2022;9;1461;1;K;1;5;3;;;;;;;;
2022;9;1461;1;K;1;6;3;;;;;;;;
2022;9;1461;1;K;1;7;3;;;;;;;;
2022;9;1461;1;K;1;8;3;;;;;;;;
2022;9;1461;1;K;1;9;3;7766007;1161;8811122;1161;7764818;1161;8767757;1161
2022;9;1461;1;K;2;1;3;216912884;2709;220803931;2709;216917186;2709;220681614;2709
2022;9;1461;1;K;2;2;3;321677216;16602;344140718;16602;323294819;16628;345113832;16628
2022;9;1461;1;K;2;3;3;;;;;;;;
2022;9;1461;1;K;2;4;3;5734461;1000;6815675;1013;4852506;835;5733556;842
2022;9;1461;1;K;2;5;3;;;;;;;;
2022;9;1461;1;K;2;6;3;;;;;;;;
2022;9;1461;1;K;2;7;3;;;;;;;;
2022;9;1461;1;K;2;8;3;;;;;;;;
2022;9;1461;1;K;2;9;3;3838836;387;4253446;387;3838863;387;4238828;387
2022;9;1462;1;K;1;1;3;;;;;;;;
2022;9;1462;1;K;1;2;3;21451031;1548;24399108;1548;19119799;1161;21164502;1161
2022;9;1462;1;K;1;3;3;8,00E+05;194;1029499;194;828480;194;1068050;194
2022;9;1462;1;K;1;4;3;;;;;;;;
2022;9;1462;1;K;1;5;3;;;;;;;;
2022;9;1462;1;K;1;6;3;;;;;;;;
2022;9;1462;1;K;1;7;3;;;;;;;;
2022;9;1462;1;K;1;8;3;;;;;;;;
2022;9;1462;1;K;1;9;3;;;;;;;;
2022;9;1462;1;K;2;1;3;62484496;1161;65594522;1161;64708944;1161;67785681;1161
2022;9;1462;1;K;2;2;3;48629028;3290;54897603;3290;47242453;2903;52260870;2903
2022;9;1462;1;K;2;3;3;8,00E+05;194;1013884;194;828480;194;1060683;194
2022;9;1462;1;K;2;4;3;;;;;;;;
2022;9;1462;1;K;2;5;3;;;;;;;;
2022;9;1462;1;K;2;6;3;;;;;;;;
2022;9;1462;1;K;2;7;3;;;;;;;;
2022;9;1462;1;K;2;8;3;;;;;;;;
2022;9;1462;1;K;2;9;3;;;;;;;;
2022;9;1463;2;K;1;1;3;3702742;77;3935778;77;3718606;76;3953718;76
2022;9;1463;2;K;1;2;3;60911856;3483;68118764;3493;60394496;3534;67613251;3536
2022;9;1463;2;K;1;3;3;2140919;387;2856534;387;2140919;387;2826808;387
2022;9;1463;2;K;1;4;3;1822930;387;2315211;387;1885742;387;2417384;387
2022;9;1463;2;K;1;5;3;;;;;;;;
2022;9;1463;2;K;1;6;3;;;;;;;;
2022;9;1463;2;K;1;7;3;;;;;;;;
2022;9;1463;2;K;1;8;3;;;;;;;;
2022;9;1463;2;K;1;9;3;;;;;;;;
2022;9;1463;2;K;2;1;3;34724059;774;35404369;774;52098539;968;53011166;968
2022;9;1463;2;K;2;2;3;86517952;5805;98787605;5811;84301132;5734;95927075;5738
2022;9;1463;2;K;2;3;3;7721732;1355;10106090;1355;7769684;1355;10118388;1355
2022;9;1463;2;K;2;4;3;842765;194;1168914;194;842765;194;1157463;194
2022;9;1463;2;K;2;5;3;;;;;;;;
2022;9;1463;2;K;2;6;3;;;;;;;;
2022;9;1463;2;K;2;7;3;;;;;;;;
2022;9;1463;2;K;2;8;3;;;;;;;;
2022;9;1463;2;K;2;9;3;;;;;;;;
2022;9;1464;3;H;1;1;1;;;;;;;;
2022;9;1464;3;H;1;2;1;11653148;2813;15087976;3015;10478076;2450;13661724;2658
2022;9;1464;3;H;1;3;1;17658764;4740;22640418;5686;17329247;4856;22060248;5723
2022;9;1464;3;H;1;4;1;21734555;7883;27570619;9104;21472194;8070;27247065;9217
2022;9;1464;3;H;1;5;1;;;;;;;;
2022;9;1464;3;H;1;6;1;;;;;;;;
2022;9;1464;3;H;1;7;1;;;;;;;;
2022;9;1464;3;H;1;8;1;99194267;32546;129268143;34298;105379343;33538;138661154;35994
2022;9;1464;3;H;1;9;1;97627526;36098;123165814;41582;98522949;35568;132654294;41265
2022;9;1464;3;H;2;1;1;;;;;;;;
2022;9;1464;3;H;2;2;1;77029396;14312;93281652;14829;73567965;12608;88732710;13190
2022;9;1464;3;H;2;3;1;234844129;67378;293661164;75631;243322282;66585;304170260;75369
2022;9;1464;3;H;2;4;1;22204267;6288;27977848;7264;22767542;6482;29137123;7611
2022;9;1464;3;H;2;5;1;;;;;;;;
2022;9;1464;3;H;2;6;1;;;;;;;;
2022;9;1464;3;H;2;7;1;;;;;;;;
2022;9;1464;3;H;2;8;1;1272685496;336408;1646194212;364940;1301584636;329053;1684334537;362279
2022;9;1464;3;H;2;9;1;194567063;69089;246529528;80911;198158683;68637;279945408;81166
2022;9;1465;3;H;1;1;1;;;;;;;;
2022;9;1465;3;H;1;2;1;40055638;5825;47470640;5825;38549667;5238;45792564;5238
2022;9;1465;3;H;1;3;1;29440296;6432;35660094;6500;29872533;6919;36289879;6983
2022;9;1465;3;H;1;4;1;4234679;968;5081905;968;4234679;968;5102718;968
2022;9;1465;3;H;1;5;1;;;;;;;;
2022;9;1465;3;H;1;6;1;;;;;;;;
2022;9;1465;3;H;1;7;1;8236148;2109;9302924;2109;8062717;2134;9447166;2154
2022;9;1465;3;H;1;8;1;184679262;50870;277672870;55559;180152068;52025;267432676;58879
2022;9;1465;3;H;1;9;1;44489795;14635;55778493;15735;43459177;14357;58689025;16307
2022;9;1465;3;H;2;1;1;61812228;2516;68072067;2516;61812228;2516;68025683;2516
2022;9;1465;3;H;2;2;1;65860049;8706;79250558;8706;63885767;8390;76766766;8390
2022;9;1465;3;H;2;3;1;80521874;15231;97439765;15645;78683746;14948;97694771;15784
2022;9;1465;3;H;2;4;1;1181306;387;1453370;387;1181306;387;1413151;387
2022;9;1465;3;H;2;5;1;;;;;;;;
2022;9;1465;3;H;2;6;1;;;;;;;;
2022;9;1465;3;H;2;7;1;182334034;40269;226237488;41921;176483889;39812;224580996;42015
2022;9;1465;3;H;2;8;1;1573426711;356276;2374598167;413169;1460455225;354226;2153986853;430217
2022;9;1465;3;H;2;9;1;42297019;13734;51786302;14485;39301370;12826;52307204;14459
2022;9;1885;3;C;1;1;1;;;;;;;;
2022;9;1885;3;C;1;2;1;12917730;1509;13865673;1517;12800305;1496;13937853;1510
2022;9;1885;3;C;1;3;1;22818536;3290;27312179;3741;22793213;3199;26058171;3406
2022;9;1885;3;C;1;4;1;30649892;3290;32651535;3325;30649892;3290;32556043;3315
2022;9;1885;3;C;1;5;1;;;;;;;;
2022;9;1885;3;C;1;6;1;;;;;;;;
2022;9;1885;3;C;1;7;1;2950167;774;4227385;1002;2704828;677;3855418;869
2022;9;1885;3;C;1;8;1;14687245;3722;23391117;5154;14309419;3567;18049578;3975
2022;9;1885;3;C;1;9;1;2399738;581;3467539;744;2524738;581;3536085;720
2022;9;1885;3;C;2;1;1;219591483;5418;223990919;5418;219591483;5418;224042067;5418
2022;9;1885;3;C;2;2;1;89287338;7108;93783050;7108;90170129;7230;95086704;7230
2022;9;1885;3;C;2;3;1;242247535;22923;265160800;24084;199453811;22136;223544037;22739
2022;9;1885;3;C;2;4;1;113142081;13055;122745301;13598;112018213;12868;120005424;13076
2022;9;1885;3;C;2;5;1;4358689;477;4693750;477;5122784;581;5458348;581
2022;9;1885;3;C;2;6;1;;;;;;;;
2022;9;1885;3;C;2;7;1;402412518;59714;509282009;71657;334882970;59611;427287295;66490
2022;9;1885;3;C;2;8;1;219630132;37939;295363503;48178;195560156;38519;239663606;42055
2022;9;1885;3;C;2;9;1;21751965;4638;31075554;5955;18674526;4644;21764800;4801
2022;9;1468;3;H;1;1;1;5171885;194;5466922;194;5171885;194;5469116;194
2022;9;1468;3;H;1;2;1;14155862;2129;16068989;2129;14059956;2116;16122498;2125
2022;9;1468;3;H;1;3;1;4346297;581;4894605;581;4346297;581;4913545;581
2022;9;1468;3;H;1;4;1;11853954;2599;14178276;2602;11320112;2490;13662737;2492
2022;9;1468;3;H;1;5;1;696150;194;877140;194;696150;194;881673;194
2022;9;1468;3;H;1;6;1;;;;;;;;
2022;9;1468;3;H;1;7;1;;;;;;;;
2022;9;1468;3;H;1;8;1;1494931;387;1744352;387;1494931;387;1889350;397
2022;9;1468;3;H;1;9;1;1234517;355;1537341;361;1109921;335;1536394;366
2022;9;1468;3;H;2;1;1;6624960;194;6734628;194;16624960;387;17033226;387
2022;9;1468;3;H;2;2;1;21128922;2006;23130024;2006;20041640;1935;22027161;1935
2022;9;1468;3;H;2;3;1;103285425;10049;115873876;10202;102674840;10017;116302810;10194
2022;9;1468;3;H;2;4;1;4249065;903;4977248;903;3640845;851;4670291;879
2022;9;1468;3;H;2;5;1;26703037;6573;34157914;6798;26071176;6302;32776659;6441
2022;9;1468;3;H;2;6;1;;;;;;;;
2022;9;1468;3;H;2;7;1;;;;;;;;
2022;9;1468;3;H;2;8;1;145762844;19234;167432725;19568;141614610;18770;166482259;19271
2022;9;1468;3;H;2;9;1;3372796;1006;4314594;1030;5155077;1548;6538283;1566
2022;9;1469;3;E;1;1;2;10023119;240;10904599;252;11610954;260;12485878;280
2022;9;1469;3;E;1;2;2;89450240;9923;103150583;9997;93431071;10017;106123079;10107
2022;9;1469;3;E;1;3;2;1025353;189;2229355;189;2101479;378;3460775;378
2022;9;1469;3;E;1;4;2;36581185;6993;43014361;6993;38583194;6993;44221201;7002
2022;9;1469;3;E;1;5;2;;;;;;;;
2022;9;1469;3;E;1;6;2;;;;;;;;
2022;9;1469;3;E;1;7;2;;;;;;;;
2022;9;1469;3;E;1;8;2;;;;;;;;
2022;9;1469;3;E;1;9;2;;;;;;;;
2022;9;1469;3;E;2;1;2;57758372;1701;64242305;1701;56300782;1701;60569066;1701
2022;9;1469;3;E;2;2;2;349089381;28123;389027411;28403;340940803;27594;381651576;28088
2022;9;1469;3;E;2;3;2;53472651;8316;72127267;9223;53395040;8505;72172426;9550
2022;9;1469;3;E;2;4;2;44188788;7371;51080283;7432;44798965;7182;51088397;7273
2022;9;1469;3;E;2;5;2;;;;;;;;
2022;9;1469;3;E;2;6;2;;;;;;;;
2022;9;1469;3;E;2;7;2;;;;;;;;
2022;9;1469;3;E;2;8;2;107276517;22113;150287357;24995;110247311;22019;155661177;25470
2022;9;1469;3;E;2;9;2;;;;;;;;
2022;9;1470;1;J;1;1;4;;;;;;;;
2022;9;1470;1;J;1;2;4;8386701;582;9209549;582;7163180;582;7899193;582
2022;9;1470;1;J;1;3;4;1911362;194;2129788;194;2971460;388;3348935;388
2022;9;1470;1;J;1;4;4;918973;263;1140876;268;318750;69;377779;69
2022;9;1470;1;J;1;5;4;;;;;;;;
2022;9;1470;1;J;1;6;4;;;;;;;;
2022;9;1470;1;J;1;7;4;;;;;;;;
2022;9;1470;1;J;1;8;4;;;;;;;;
2022;9;1470;1;J;1;9;4;942875;388;1099197;388;912875;388;1060242;388
2022;9;1470;1;J;2;1;4;;;;;;;;
2022;9;1470;1;J;2;2;4;19827189;1164;22049818;1164;21263574;1164;23522841;1164
2022;9;1470;1;J;2;3;4;30636332;4766;36182067;4898;30035340;4656;35842171;4806
2022;9;1470;1;J;2;4;4;441487;168;559993;168;5,00E+05;194;629850;194
2022;9;1470;1;J;2;5;4;;;;;;;;
2022;9;1470;1;J;2;6;4;;;;;;;;
2022;9;1470;1;J;2;7;4;;;;;;;;
2022;9;1470;1;J;2;8;4;;;;;;;;
2022;9;1470;1;J;2;9;4;;;;;;;;
2022;9;1472;2;J;1;1;4;;;;;;;;
2022;9;1472;2;J;1;2;4;9476675;776;9994380;776;9476675;776;9996017;776
2022;9;1472;2;J;1;3;4;12924116;2839;13976946;2839;13174953;2910;14213293;2910
2022;9;1472;2;J;1;4;4;2553040;388;2694184;388;2553040;388;2685851;388
2022;9;1472;2;J;1;5;4;;;;;;;;
2022;9;1472;2;J;1;6;4;;;;;;;;
2022;9;1472;2;J;1;7;4;;;;;;;;
2022;9;1472;2;J;1;8;4;;;;;;;;
2022;9;1472;2;J;1;9;4;;;;;;;;
2022;9;1472;2;J;2;1;4;27896584;582;28331010;582;27896584;582;28333998;582
2022;9;1472;2;J;2;2;4;24897432;2134;26234534;2134;25129816;2134;26478875;2134
2022;9;1472;2;J;2;3;4;8758241;1850;9466609;1850;9839805;2134;10641129;2134
2022;9;1472;2;J;2;4;4;758385;194;785459;194;758385;194;785459;194
2022;9;1472;2;J;2;5;4;;;;;;;;
2022;9;1472;2;J;2;6;4;;;;;;;;
2022;9;1472;2;J;2;7;4;;;;;;;;
2022;9;1472;2;J;2;8;4;;;;;;;;
2022;9;1472;2;J;2;9;4;893544;194;901854;194;893544;194;901854;194
2022;9;1473;3;B;1;1;1;;;;;;;;
2022;9;1473;3;B;1;2;1;;;;;;;;
2022;9;1473;3;B;1;3;1;336085103;34040;471071482;34221;361047653;36417;496954184;36650
2022;9;1473;3;B;1;4;1;;;;;;;;
2022;9;1473;3;B;1;5;1;;;;;;;;
2022;9;1473;3;B;1;6;1;;;;;;;;
2022;9;1473;3;B;1;7;1;;;;;;;;
2022;9;1473;3;B;1;8;1;;;;;;;;
2022;9;1473;3;B;1;9;1;;;;;;;;
2022;9;1473;3;B;2;1;1;;;;;;;;
2022;9;1473;3;B;2;2;1;;;;;;;;
2022;9;1473;3;B;2;3;1;1757883414;157288;2448304204;160546;1809778130;157630;2457688968;159733
2022;9;1473;3;B;2;4;1;;;;;;;;
2022;9;1473;3;B;2;5;1;;;;;;;;
2022;9;1473;3;B;2;6;1;;;;;;;;
2022;9;1473;3;B;2;7;1;;;;;;;;
2022;9;1473;3;B;2;8;1;2636825123;235932;3672456306;240818;2714667196;236445;3686533454;239600
2022;9;1473;3;B;2;9;1;;;;;;;;
2022;9;1475;3;D;1;1;1;;;;;;;;
2022;9;1475;3;D;1;2;1;260643272;13949;279375904;14300;276973793;14474;296385745;14790
2022;9;1475;3;D;1;3;1;6452017;544;9496189;663;6576218;544;9020322;643
2022;9;1475;3;D;1;4;1;31093947;2876;34546906;2956;29097705;2682;32008926;2729
2022;9;1475;3;D;1;5;1;;;;;;;;
2022;9;1475;3;D;1;6;1;;;;;;;;
2022;9;1475;3;D;1;7;1;;;;;;;;
2022;9;1475;3;D;1;8;1;;;;;;;;
2022;9;1475;3;D;1;9;1;;;;;;;;
2022;9;1475;3;D;2;1;1;71953010;1548;75230354;1548;75670663;1548;78958945;1548
2022;9;1475;3;D;2;2;1;1779457313;74440;2050413496;81547;1765523960;74147;1976501539;79000
2022;9;1475;3;D;2;3;1;307169664;22380;430741866;26533;310734365;22168;405290088;25330
2022;9;1475;3;D;2;4;1;6216739;761;6971939;785;7256207;761;7766796;771
2022;9;1475;3;D;2;5;1;;;;;;;;
2022;9;1475;3;D;2;6;1;;;;;;;;
2022;9;1475;3;D;2;7;1;;;;;;;;
2022;9;1475;3;D;2;8;1;;;;;;;;
2022;9;1475;3;D;2;9;1;;;;;;;;
2022;9;1476;1;I;1;1;2;;;;;;;;
2022;9;1476;1;I;1;2;2;;;;;;;;
2022;9;1476;1;I;1;3;2;;;;;;;;
2022;9;1476;1;I;1;4;2;;;;;;;;
2022;9;1476;1;I;1;5;2;;;;;;;;
2022;9;1476;1;I;1;6;2;;;;;;;;
2022;9;1476;1;I;1;7;2;;;;;;;;
2022;9;1476;1;I;1;8;2;;;;;;;;
2022;9;1476;1;I;1;9;2;;;;;;;;
2022;9;1476;1;I;2;1;2;;;;;;;;
2022;9;1476;1;I;2;2;2;;;;;;;;
2022;9;1476;1;I;2;3;2;;;;;;;;
2022;9;1476;1;I;2;4;2;;;;;;;;
2022;9;1476;1;I;2;5;2;;;;;;;;
2022;9;1476;1;I;2;6;2;;;;;;;;
2022;9;1476;1;I;2;7;2;;;;;;;;
2022;9;1476;1;I;2;8;2;;;;;;;;
2022;9;1476;1;I;2;9;2;;;;;;;;
2022;9;1478;1;R;1;1;2;2599105;194;2670561;194;2599105;194;2676540;194
2022;9;1478;1;R;1;2;2;5167173;731;5443701;731;5395395;776;5711592;776
2022;9;1478;1;R;1;3;2;735745;194;790197;194;1135729;349;1210601;349
2022;9;1478;1;R;1;4;2;1273482;343;1342949;343;1470160;389;1553492;389
2022;9;1478;1;R;1;5;2;;;;;;;;
2022;9;1478;1;R;1;6;2;;;;;;;;
2022;9;1478;1;R;1;7;2;;;;;;;;
2022;9;1478;1;R;1;8;2;;;;;;;;
2022;9;1478;1;R;1;9;2;;;;;;;;
2022;9;1478;1;R;2;1;2;2458333;194;2481177;194;2458333;194;2483217;194
2022;9;1478;1;R;2;2;2;3305834;582;3532912;582;3247781;582;3441924;582
2022;9;1478;1;R;2;3;2;1875468;194;1983683;194;1875468;194;1998390;194
2022;9;1478;1;R;2;4;2;1800417;194;1850507;194;1808333;194;1881675;194
2022;9;1478;1;R;2;5;2;;;;;;;;
2022;9;1478;1;R;2;6;2;;;;;;;;
2022;9;1478;1;R;2;7;2;1253684;388;1319261;388;1253684;387;1637700;461
2022;9;1478;1;R;2;8;2;;;;;;;;
2022;9;1478;1;R;2;9;2;;;;;;;;
2022;9;1479;1;I;1;1;2;1,00E+06;194;1105400;194;1,00E+06;194;1105400;194
2022;9;1479;1;I;1;2;2;;;;;;;;
2022;9;1479;1;I;1;3;2;;;;;;;;
2022;9;1479;1;I;1;4;2;;;;;;;;
2022;9;1479;1;I;1;5;2;8,00E+05;388;884320;388;902741;436;1018260;441
2022;9;1479;1;I;1;6;2;;;;;;;;
2022;9;1479;1;I;1;7;2;;;;;;;;
2022;9;1479;1;I;1;8;2;;;;;;;;
2022;9;1479;1;I;1;9;2;;;;;;;;
2022;9;1479;1;I;2;1;2;1,00E+06;194;1081400;194;1,00E+06;194;1081400;194
2022;9;1479;1;I;2;2;2;;;;;;;;
2022;9;1479;1;I;2;3;2;;;;;;;;
2022;9;1479;1;I;2;4;2;;;;;;;;
2022;9;1479;1;I;2;5;2;;;;;;;;
2022;9;1479;1;I;2;6;2;;;;;;;;
2022;9;1479;1;I;2;7;2;;;;;;;;
2022;9;1479;1;I;2;8;2;;;;;;;;
2022;9;1479;1;I;2;9;2;;;;;;;;
2022;9;1483;3;Q;1;1;1;;;;;;;;
2022;9;1483;3;Q;1;2;1;168523783;18904;188669892;19230;163008504;18561;182723095;18912
2022;9;1483;3;Q;1;3;1;103738989;24630;115530482;25022;99692463;24152;111551617;24605
2022;9;1483;3;Q;1;4;1;9891461;2432;11131397;2459;10533269;2709;11770243;2733
2022;9;1483;3;Q;1;5;1;9027735;2665;9977155;2676;8870933;2531;10066500;2611
2022;9;1483;3;Q;1;6;1;;;;;;;;
2022;9;1483;3;Q;1;7;1;;;;;;;;
2022;9;1483;3;Q;1;8;1;;;;;;;;
2022;9;1483;3;Q;1;9;1;;;;;;;;
2022;9;1483;3;Q;2;1;1;;;;;;;;
2022;9;1483;3;Q;2;2;1;66127762;6753;73976989;6861;67013630;6823;75285420;6942
2022;9;1483;3;Q;2;3;1;14963893;3452;16777324;3511;13621829;3245;15375605;3309
2022;9;1483;3;Q;2;4;1;3538142;774;3995782;798;2982392;581;3368479;599
2022;9;1483;3;Q;2;5;1;5786978;1548;6436049;1562;5451166;1522;6141764;1548
2022;9;1483;3;Q;2;6;1;;;;;;;;
2022;9;1483;3;Q;2;7;1;;;;;;;;
2022;9;1483;3;Q;2;8;1;;;;;;;;
2022;9;1483;3;Q;2;9;1;568750;194;631262;195;568750;194;632259;195
2022;9;1484;3;P;1;1;1;10546544;194;10588974;194;10546544;194;10589294;194
2022;9;1484;3;P;1;2;1;6139529304;458678;6338278507;459863;6108311807;459602;6292441219;461293
2022;9;1484;3;P;1;3;1;345833764;60896;364549979;62265;354373885;61072;372685155;62670
2022;9;1484;3;P;1;4;1;1401786955;203984;1466896940;204944;1403290914;206272;1465558535;207714
2022;9;1484;3;P;1;5;1;;;;;;;;
2022;9;1484;3;P;1;6;1;;;;;;;;
2022;9;1484;3;P;1;7;1;;;;;;;;
